customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_27306,49,unemployed,married,secondary,no,135,no,yes,cellular,22,jul,823,1,0,unknown,0
id_27575,24,student,single,secondary,no,1167,no,no,cellular,9,jul,836,1,1,other,0
id_37053,43,entrepreneur,married,unknown,no,8,no,yes,cellular,31,jul,814,4,0,unknown,0
id_33343,42,management,single,tertiary,no,5059,no,no,cellular,27,oct,726,2,0,unknown,1
id_27281,59,retired,divorced,secondary,no,1761,no,no,cellular,7,dec,685,3,0,unknown,0
id_17011,47,blue-collar,married,primary,no,9,no,no,cellular,7,jul,838,1,0,unknown,0
id_22539,41,services,married,secondary,no,195,yes,yes,unknown,30,may,876,2,0,unknown,0
id_11338,27,technician,single,tertiary,no,-154,yes,yes,cellular,29,jan,997,2,0,unknown,0
id_33953,34,blue-collar,single,secondary,no,26,no,no,unknown,16,may,890,13,0,unknown,0
id_31258,45,blue-collar,married,primary,no,657,yes,no,cellular,14,jul,831,2,0,unknown,0
id_24798,30,services,single,tertiary,no,750,yes,no,cellular,18,may,888,2,2,other,0
id_40874,35,technician,married,secondary,no,-740,yes,no,unknown,27,may,879,2,0,unknown,0
id_25207,34,technician,single,secondary,no,0,yes,no,unknown,5,may,901,1,0,unknown,0
id_15155,45,housemaid,single,secondary,no,300,no,no,cellular,20,nov,702,1,0,unknown,0
id_18108,24,student,single,secondary,no,8162,no,no,cellular,15,sep,768,1,0,unknown,1
id_8393,47,blue-collar,single,primary,no,255,no,yes,cellular,31,jul,814,7,0,unknown,0
id_5528,54,management,married,secondary,no,-1,yes,yes,unknown,27,may,879,13,0,unknown,0
id_10526,,housemaid,divorced,tertiary,no,1062,no,yes,unknown,6,jun,869,2,0,unknown,0
id_38196,31,technician,single,secondary,no,3289,yes,no,cellular,9,apr,927,1,0,unknown,1
id_31142,58,technician,single,tertiary,no,2935,no,no,cellular,8,aug,806,2,0,unknown,0
id_3958,32,technician,married,secondary,no,4506,yes,no,cellular,18,nov,704,1,0,unknown,1
id_22059,,admin.,married,secondary,no,-105,yes,no,unknown,28,may,878,2,0,unknown,0
id_36508,41,management,married,tertiary,no,5086,no,no,cellular,3,feb,992,3,0,unknown,0
id_36705,56,blue-collar,married,primary,no,351,yes,no,telephone,12,may,894,4,0,unknown,0
id_16497,57,retired,married,secondary,no,210,yes,no,unknown,5,may,901,2,0,unknown,0
id_14384,36,management,married,tertiary,no,-3,no,no,cellular,5,feb,990,2,0,unknown,0
id_18989,37,technician,married,secondary,no,2,yes,no,cellular,22,jul,823,1,0,unknown,1
id_42889,46,management,single,tertiary,no,298,yes,no,unknown,12,may,894,8,0,unknown,0
id_16165,24,self-employed,single,tertiary,no,550,no,no,cellular,30,apr,906,3,0,unknown,0
id_25274,28,admin.,single,secondary,no,160,no,no,cellular,27,may,879,3,0,unknown,1
id_21151,36,management,married,tertiary,no,64,yes,no,cellular,24,jul,821,1,0,unknown,0
id_35932,48,management,divorced,tertiary,no,229,yes,no,cellular,14,may,892,1,1,other,0
id_22284,40,blue-collar,divorced,secondary,no,788,yes,no,unknown,15,may,891,1,0,unknown,0
id_16740,33,management,married,tertiary,no,754,no,no,cellular,27,aug,787,9,0,unknown,0
id_7284,58,entrepreneur,married,tertiary,no,-816,no,no,unknown,8,may,898,2,0,unknown,0
id_29992,34,technician,single,tertiary,no,144,yes,yes,cellular,4,feb,991,4,20,failure,0
id_24918,54,admin.,single,secondary,no,186,no,no,cellular,2,jun,873,5,0,unknown,0
id_34526,41,self-employed,married,secondary,no,2938,no,no,cellular,29,jan,997,1,0,unknown,0
id_17302,50,technician,married,secondary,no,802,no,no,cellular,13,aug,801,2,0,unknown,0
id_6154,43,blue-collar,married,secondary,no,163,no,no,cellular,8,aug,806,2,0,unknown,0
id_14489,34,admin.,married,secondary,no,4,yes,no,cellular,9,feb,986,4,0,unknown,0
id_43832,43,admin.,married,secondary,no,878,yes,no,cellular,7,may,899,1,2,other,0
id_32783,40,management,single,secondary,no,1880,yes,no,unknown,6,may,900,1,0,unknown,0
id_23649,41,admin.,single,unknown,no,354,yes,no,cellular,29,jan,997,1,0,unknown,0
id_555,44,retired,single,primary,no,142,no,yes,telephone,9,jul,836,1,0,unknown,0
id_34030,36,services,married,secondary,no,181,yes,no,cellular,20,apr,916,1,3,failure,0
id_33228,34,technician,single,tertiary,no,329,no,no,cellular,18,aug,796,7,0,unknown,0
id_3567,56,technician,divorced,secondary,no,2156,yes,no,cellular,3,feb,992,1,4,failure,0
id_3403,61,retired,married,primary,no,-412,no,no,cellular,29,jan,997,1,0,unknown,0
id_32400,26,student,single,secondary,no,49,no,no,cellular,26,feb,969,1,0,unknown,0
id_24893,38,blue-collar,single,secondary,no,166,yes,no,telephone,12,may,894,1,0,unknown,0
id_27617,44,blue-collar,married,secondary,no,390,yes,yes,unknown,16,may,890,2,0,unknown,0
id_21856,28,student,single,secondary,no,131,no,no,cellular,4,jun,871,1,0,unknown,1
id_44228,47,management,divorced,tertiary,no,446,no,yes,unknown,7,may,899,1,0,unknown,0
id_29910,36,self-employed,single,tertiary,no,551,no,no,unknown,17,jun,858,2,0,unknown,0
id_10449,20,admin.,single,secondary,no,1154,yes,yes,cellular,18,may,888,2,0,unknown,0
id_26016,39,services,divorced,secondary,no,-289,yes,no,cellular,11,may,895,1,0,unknown,0
id_17252,41,blue-collar,married,primary,no,399,yes,no,cellular,21,jul,824,4,0,unknown,0
id_14453,44,admin.,married,tertiary,no,184,yes,no,cellular,14,jul,831,4,0,unknown,1
id_39247,56,services,married,secondary,no,882,no,no,cellular,28,aug,786,8,0,unknown,0
id_26019,44,technician,married,tertiary,no,-952,yes,yes,cellular,9,jul,836,2,0,unknown,0
id_37671,31,admin.,single,tertiary,no,144,no,no,cellular,22,oct,731,1,3,success,1
id_13170,39,entrepreneur,married,primary,no,-2,no,no,cellular,3,jul,842,2,1,other,1
id_31102,49,admin.,married,secondary,no,194,no,yes,cellular,22,jul,823,2,0,unknown,0
id_35289,41,technician,married,secondary,no,-816,yes,no,unknown,18,jun,857,4,0,unknown,0
id_5325,35,services,divorced,secondary,no,307,no,no,unknown,9,jun,866,2,0,unknown,0
id_33364,29,admin.,married,secondary,no,88,yes,yes,cellular,14,may,892,1,0,unknown,0
id_18887,43,management,divorced,tertiary,no,-1,no,no,cellular,10,aug,804,1,0,unknown,0
id_14467,20,student,single,secondary,no,943,no,no,telephone,18,aug,796,1,2,failure,1
id_25558,59,retired,married,primary,no,-461,yes,no,cellular,4,feb,991,1,6,failure,0
id_15062,31,admin.,single,secondary,no,32,no,yes,cellular,23,jul,822,1,0,unknown,0
id_17051,34,management,married,tertiary,no,218,no,no,cellular,27,may,879,1,0,unknown,0
id_5618,,blue-collar,married,secondary,no,281,no,no,cellular,28,aug,786,3,0,unknown,0
id_30731,50,admin.,married,secondary,no,1737,yes,no,unknown,15,may,891,3,0,unknown,0
id_38557,24,blue-collar,,secondary,no,4754,no,no,cellular,3,feb,992,3,0,unknown,0
id_33315,24,entrepreneur,married,tertiary,no,-21,no,no,cellular,10,jul,835,4,0,unknown,0
id_2518,38,blue-collar,married,primary,no,663,yes,yes,unknown,20,may,886,2,0,unknown,0
id_12398,33,blue-collar,single,secondary,no,551,yes,no,cellular,20,apr,916,3,1,failure,0
id_6953,53,housemaid,married,primary,no,3162,no,no,unknown,20,jun,855,12,0,unknown,0
id_26271,46,blue-collar,married,unknown,no,1047,yes,no,unknown,6,may,900,1,0,unknown,0
id_26377,54,admin.,divorced,secondary,no,1403,yes,no,cellular,16,jul,829,2,0,unknown,0
id_43642,34,blue-collar,single,secondary,no,702,yes,no,unknown,20,may,886,1,0,unknown,0
id_26554,75,management,married,secondary,no,682,no,no,telephone,11,aug,803,1,0,unknown,0
id_21389,62,retired,married,primary,no,171,yes,no,unknown,28,may,878,2,0,unknown,0
id_43859,36,blue-collar,married,primary,no,623,yes,no,unknown,20,may,886,1,0,unknown,0
id_13246,50,technician,divorced,secondary,no,-561,yes,yes,cellular,22,jul,823,2,0,unknown,0
id_26475,50,entrepreneur,single,tertiary,no,3472,yes,no,cellular,20,nov,702,1,0,unknown,1
id_32986,42,housemaid,divorced,primary,no,220,no,no,cellular,2,feb,993,1,1,failure,0
id_6976,47,management,divorced,secondary,no,1143,yes,no,cellular,16,apr,920,1,0,unknown,0
id_2180,44,management,single,tertiary,no,122,no,no,cellular,29,aug,785,15,0,unknown,0
id_3522,55,admin.,married,secondary,no,258,no,yes,telephone,29,jan,997,4,7,failure,0
id_34877,40,blue-collar,married,primary,no,4167,no,no,unknown,16,jun,859,3,0,unknown,0
id_10027,35,admin.,single,secondary,no,182,yes,no,cellular,18,may,888,2,0,unknown,0
id_22854,52,retired,married,secondary,no,5421,no,yes,cellular,17,nov,705,1,1,failure,0
id_41476,50,admin.,married,primary,no,82,no,no,cellular,22,aug,792,4,0,unknown,0
id_9166,31,admin.,married,secondary,no,3539,yes,no,cellular,18,may,888,1,1,failure,0
id_1373,48,entrepreneur,married,secondary,no,1,no,yes,cellular,28,jul,817,2,0,unknown,0
id_10785,51,technician,married,secondary,no,303,no,no,cellular,25,aug,789,4,0,unknown,0
id_19712,47,management,married,tertiary,no,672,yes,no,cellular,12,may,894,3,2,failure,0
id_33319,39,self-employed,married,primary,no,3716,no,no,unknown,20,jun,855,1,0,unknown,0
id_34766,37,management,married,tertiary,no,39,no,no,cellular,27,aug,787,4,0,unknown,1
id_44,25,student,single,secondary,no,107,no,no,cellular,14,oct,739,1,1,success,1
id_3449,30,admin.,married,tertiary,no,635,no,no,cellular,24,jul,821,1,0,unknown,0
id_37326,31,blue-collar,married,secondary,no,1829,yes,no,cellular,7,jul,838,3,0,unknown,0
id_39038,33,entrepreneur,single,tertiary,no,1294,yes,no,cellular,17,apr,919,2,1,failure,0
id_27404,,technician,married,secondary,no,2640,yes,no,unknown,14,may,892,2,0,unknown,0
id_6890,31,blue-collar,single,secondary,no,52,yes,no,unknown,8,may,898,2,0,unknown,0
id_39233,52,services,married,secondary,no,132,no,no,cellular,19,aug,795,1,0,unknown,0
id_20191,55,blue-collar,married,secondary,no,601,yes,no,cellular,13,may,893,1,0,unknown,0
id_28133,52,retired,married,secondary,no,1507,yes,yes,cellular,17,nov,705,1,0,unknown,1
id_22709,58,retired,married,secondary,no,192,no,no,cellular,14,aug,800,4,0,unknown,0
id_15843,36,entrepreneur,married,tertiary,no,6499,no,no,unknown,19,jun,856,3,0,unknown,0
id_11568,39,technician,single,secondary,no,-321,no,no,cellular,28,jan,998,2,0,unknown,0
id_32477,28,admin.,married,secondary,no,872,yes,no,unknown,29,may,877,3,0,unknown,1
id_35155,34,blue-collar,married,primary,no,-1,no,no,telephone,9,jul,836,1,0,unknown,0
id_24908,46,blue-collar,married,secondary,no,90,no,no,telephone,24,jul,821,4,0,unknown,0
id_21080,58,self-employed,divorced,tertiary,no,967,yes,no,cellular,11,may,895,2,0,unknown,0
id_27288,54,management,married,tertiary,no,4985,yes,no,telephone,18,nov,704,1,0,unknown,0
id_21595,47,blue-collar,married,primary,no,1390,yes,yes,unknown,9,may,897,2,0,unknown,0
id_3719,23,technician,single,secondary,no,78,yes,no,unknown,27,may,879,2,0,unknown,0
id_29475,42,blue-collar,married,secondary,no,-419,no,no,cellular,9,jul,836,1,0,unknown,0
id_35535,,blue-collar,married,primary,no,155,yes,no,cellular,17,jul,828,6,0,unknown,0
id_40208,46,technician,married,secondary,no,859,yes,no,cellular,3,feb,992,3,0,unknown,0
id_42399,58,services,single,secondary,no,1427,yes,no,unknown,3,jun,872,5,0,unknown,0
id_30364,63,management,married,tertiary,no,10368,no,no,cellular,12,aug,802,3,0,unknown,0
id_44539,56,blue-collar,married,primary,no,752,no,no,unknown,29,may,877,1,0,unknown,0
id_3903,49,management,married,tertiary,no,4651,no,no,cellular,17,nov,705,2,0,unknown,0
id_9519,61,blue-collar,married,primary,no,140,yes,no,unknown,8,may,898,2,0,unknown,0
id_33537,31,technician,married,tertiary,yes,52,no,no,cellular,20,aug,794,2,0,unknown,0
id_16475,39,management,divorced,tertiary,no,111,no,no,cellular,29,aug,785,2,0,unknown,0
id_18653,27,technician,single,tertiary,no,390,no,no,cellular,1,apr,935,2,0,unknown,1
id_22064,56,admin.,married,secondary,no,552,yes,no,cellular,12,may,894,2,0,unknown,0
id_3392,44,entrepreneur,married,tertiary,no,2480,yes,no,cellular,8,jul,837,1,0,unknown,0
id_37418,43,admin.,single,unknown,no,-137,yes,no,unknown,26,may,880,1,0,unknown,0
id_9952,42,admin.,married,secondary,no,748,no,yes,cellular,8,may,898,4,0,unknown,0
id_9185,40,blue-collar,married,secondary,no,792,yes,no,cellular,20,nov,702,4,1,other,0
id_19264,35,self-employed,married,primary,no,248,yes,yes,cellular,6,may,900,1,0,unknown,0
id_32811,37,services,married,secondary,no,246,yes,no,cellular,17,apr,919,2,0,unknown,0
id_27016,36,housemaid,married,secondary,no,190,no,no,unknown,12,jun,863,1,0,unknown,0
id_3900,30,technician,single,tertiary,no,47,no,no,cellular,28,aug,786,13,0,unknown,0
id_42092,41,blue-collar,married,secondary,no,261,no,no,cellular,4,may,902,4,0,unknown,1
id_4771,41,technician,single,primary,no,146,no,no,unknown,19,jun,856,2,0,unknown,0
id_8376,40,admin.,married,secondary,no,3211,yes,no,cellular,21,jul,824,3,0,unknown,0
id_1663,49,blue-collar,married,primary,no,581,no,no,cellular,18,aug,796,8,0,unknown,0
id_13462,42,blue-collar,married,secondary,no,64,yes,no,unknown,7,may,899,3,0,unknown,0
id_15316,57,management,single,tertiary,no,43069,yes,no,cellular,25,aug,789,6,0,unknown,0
id_30305,26,technician,single,secondary,no,592,no,no,cellular,25,may,881,1,0,unknown,0
id_41982,30,entrepreneur,single,tertiary,no,210,no,no,cellular,15,jun,860,2,0,unknown,0
id_10768,52,services,married,secondary,no,515,yes,no,cellular,2,feb,993,1,3,failure,0
id_903,36,blue-collar,single,secondary,no,294,yes,no,cellular,5,may,901,1,1,other,0
id_3272,35,admin.,married,secondary,no,-38,yes,yes,cellular,10,jul,835,1,0,unknown,1
id_4469,39,management,single,tertiary,no,407,yes,no,unknown,7,may,899,1,0,unknown,0
id_6420,40,management,single,tertiary,no,3199,yes,no,cellular,14,may,892,8,0,unknown,0
id_5911,60,entrepreneur,divorced,secondary,no,365,no,no,unknown,18,jun,857,1,0,unknown,0
id_41665,36,management,single,tertiary,no,1617,yes,yes,cellular,7,may,899,1,0,unknown,1
id_10068,42,blue-collar,married,primary,no,330,yes,no,unknown,13,may,893,3,0,unknown,0
id_12431,36,services,married,secondary,no,2958,no,no,cellular,6,aug,808,2,0,unknown,1
id_12152,39,blue-collar,married,tertiary,no,363,no,yes,cellular,7,aug,807,2,0,unknown,0
id_15545,32,management,married,tertiary,no,4855,no,no,cellular,30,apr,906,1,1,other,0
id_29316,57,retired,married,primary,no,3403,yes,no,unknown,14,may,892,2,0,unknown,0
id_40303,23,services,single,secondary,no,484,no,no,cellular,30,mar,937,1,2,other,1
id_35098,57,admin.,married,secondary,no,1918,yes,no,cellular,7,jul,838,3,0,unknown,0
id_2432,54,admin.,married,secondary,no,671,no,yes,telephone,28,jul,817,2,0,unknown,0
id_34028,32,unemployed,single,primary,no,0,no,no,cellular,18,nov,704,2,0,unknown,0
id_15582,56,admin.,married,secondary,no,1456,yes,no,cellular,21,jul,824,1,0,unknown,0
id_25497,39,blue-collar,married,secondary,no,-608,yes,yes,cellular,21,nov,701,1,1,failure,0
id_35708,31,management,single,tertiary,no,875,yes,no,cellular,17,apr,919,1,2,failure,0
id_14943,32,blue-collar,married,primary,no,-172,yes,no,unknown,21,may,885,1,0,unknown,0
id_45204,28,technician,single,secondary,no,767,yes,no,cellular,15,may,891,1,2,failure,0
id_18312,71,technician,married,secondary,no,3020,no,no,telephone,30,apr,906,1,0,unknown,0
id_18414,44,management,married,tertiary,no,1093,yes,no,unknown,14,may,892,1,0,unknown,0
id_35577,49,management,married,tertiary,no,3189,no,no,unknown,16,jun,859,2,0,unknown,0
id_41657,30,technician,single,tertiary,no,388,no,no,cellular,4,aug,810,1,0,unknown,0
id_8230,38,services,single,secondary,no,320,yes,no,unknown,15,may,891,6,0,unknown,0
id_23876,32,management,divorced,tertiary,no,3840,yes,no,unknown,8,may,898,1,0,unknown,1
id_40305,29,management,single,tertiary,no,4323,yes,no,cellular,29,mar,938,2,5,failure,0
id_43425,48,management,married,tertiary,no,2881,no,no,cellular,5,aug,809,2,5,other,0
id_44731,30,management,single,tertiary,no,351,yes,no,cellular,27,aug,787,6,0,unknown,0
id_11324,49,management,married,tertiary,no,96,yes,no,cellular,6,apr,930,2,1,failure,0
id_2309,34,technician,married,unknown,no,860,no,no,cellular,21,nov,701,2,0,unknown,0
id_31914,34,technician,single,tertiary,no,3939,no,no,cellular,6,apr,930,2,1,failure,1
id_17379,33,services,married,secondary,yes,32,no,no,cellular,21,nov,701,3,0,unknown,0
id_9640,35,blue-collar,married,secondary,no,91,yes,no,cellular,20,apr,916,1,0,unknown,0
id_25314,35,blue-collar,married,primary,no,-165,yes,no,unknown,21,may,885,1,0,unknown,0
id_35431,43,blue-collar,married,secondary,no,962,yes,no,unknown,15,may,891,1,0,unknown,0
id_42991,35,technician,single,secondary,no,525,yes,no,cellular,8,apr,928,1,0,unknown,0
id_27938,34,entrepreneur,married,unknown,no,1961,no,yes,cellular,23,jul,822,2,0,unknown,0
id_36612,42,management,married,tertiary,no,-63,no,no,cellular,30,jan,996,5,1,failure,0
id_43633,51,blue-collar,married,primary,no,4107,yes,no,cellular,7,aug,807,2,0,unknown,1
id_25755,31,entrepreneur,married,tertiary,no,960,yes,no,cellular,18,may,888,1,3,failure,0
id_1199,27,services,single,secondary,no,2306,no,yes,cellular,21,jul,824,2,0,unknown,1
id_27623,43,technician,divorced,secondary,no,305,yes,yes,unknown,3,jul,842,1,0,unknown,0
id_38560,34,blue-collar,married,primary,no,5300,yes,no,unknown,26,jun,849,5,0,unknown,0
id_14915,54,management,married,tertiary,no,694,yes,no,cellular,11,jul,834,2,0,unknown,0
id_8786,41,services,married,primary,no,47,yes,no,unknown,16,may,890,1,0,unknown,0
id_38137,46,services,married,primary,no,1833,yes,no,cellular,13,aug,801,1,1,success,1
id_37835,54,blue-collar,married,primary,no,417,yes,no,cellular,20,nov,702,1,0,unknown,1
id_34368,38,blue-collar,married,secondary,no,145,yes,,unknown,23,may,883,3,0,unknown,0
id_11047,48,blue-collar,married,secondary,no,148,yes,no,unknown,9,may,897,1,0,unknown,0
id_13027,36,self-employed,married,tertiary,no,-235,yes,no,cellular,7,jul,838,4,0,unknown,0
id_10994,44,blue-collar,divorced,primary,no,-79,yes,no,cellular,14,jul,831,3,0,unknown,0
id_42353,43,management,married,tertiary,no,31,no,no,cellular,21,nov,701,3,0,unknown,1
id_24043,36,services,single,secondary,no,2568,no,no,unknown,6,jun,869,2,0,unknown,0
id_27234,43,admin.,married,secondary,no,3161,yes,no,unknown,16,jun,859,4,0,unknown,0
id_7642,42,services,single,secondary,no,957,no,no,unknown,27,aug,787,1,0,unknown,0
id_31598,46,services,married,secondary,no,1875,yes,no,cellular,6,may,900,1,3,failure,0
id_21928,59,technician,married,secondary,no,3,yes,yes,unknown,28,may,878,1,0,unknown,0
id_11374,37,management,married,tertiary,no,403,no,no,unknown,6,jun,869,1,0,unknown,0
id_11579,40,management,married,secondary,no,13575,yes,no,cellular,21,nov,701,2,0,unknown,0
id_42340,36,management,married,tertiary,no,23,yes,no,cellular,7,may,899,2,0,unknown,0
id_3120,39,management,married,tertiary,no,2278,no,no,cellular,6,may,900,2,2,failure,1
id_27956,28,management,single,tertiary,no,1286,yes,no,unknown,21,may,885,8,0,unknown,0
id_26656,31,admin.,single,secondary,no,1253,no,no,cellular,8,jul,837,4,0,unknown,0
id_239,44,admin.,married,secondary,no,379,no,no,cellular,30,jul,815,8,0,unknown,1
id_9092,37,management,single,tertiary,no,415,no,no,cellular,9,jul,836,1,0,unknown,0
id_31198,37,admin.,married,secondary,no,-1,yes,yes,unknown,29,may,877,3,0,unknown,0
id_30989,33,blue-collar,married,primary,no,225,no,no,telephone,8,jul,837,2,0,unknown,0
id_139,38,technician,single,secondary,no,1215,yes,no,cellular,14,may,892,1,1,success,0
